pathway_id,from_stop_id,to_stop_id,traversal_time,wheelchair_traversal_time
pathways_3005,412,entrance_215,32,
pathways_3006,entrance_216,221,34,
pathways_3007,221,entrance_216,34,
pathways_3008,entrance_217,221,33,
pathways_3009,221,entrance_217,33,
pathways_3010,entrance_218,D10,51,
pathways_3011,D10,entrance_218,51,
pathways_3012,entrance_219,412,32,
pathways_3013,412,entrance_219,32,
pathways_3014,entrance_220,221,33,
pathways_3015,221,entrance_220,33,
pathways_3016,entrance_221,221,34,
pathways_3017,221,entrance_221,34,
pathways_3018,entrance_222,412,31,
pathways_3019,412,entrance_222,31,
pathways_3020,entrance_223,221,33,
pathways_3021,221,entrance_223,33,
pathways_3022,entrance_224,301,38,
pathways_3023,301,entrance_224,38,
pathways_3024,entrance_226,302,33,
pathways_3025,302,entrance_226,33,
pathways_3026,entrance_227,302,34,
pathways_3027,302,entrance_227,34,
pathways_3028,302,entrance_228,34,
pathways_3029,302,entrance_229,35,
pathways_3030,entrance_230,A05,39,
pathways_3031,A05,entrance_230,39,
pathways_3032,entrance_231,111,36,
pathways_3033,111,entrance_231,36,
pathways_3034,entrance_232,111,33,
pathways_3035,111,entrance_232,33,
pathways_3036,entrance_233,A05,48,
pathways_3037,A05,entrance_233,48,
pathways_3038,entrance_235,416,32,
pathways_3039,416,entrance_235,32,
pathways_3040,entrance_236,416,31,
pathways_3041,416,entrance_236,31,
pathways_3042,entrance_237,110,34,
pathways_3043,110,entrance_237,34,
pathways_3044,entrance_238,615,35,
pathways_3045,615,entrance_238,35,
pathways_3046,entrance_239,615,32,
pathways_3047,615,entrance_239,32,
pathways_3048,entrance_240,615,35,
pathways_3049,615,entrance_240,35,
pathways_3050,entrance_241,615,36,
pathways_3051,615,entrance_241,36,
pathways_3052,entrance_242,614,32,
pathways_3053,614,entrance_242,32,
pathways_3054,entrance_243,614,34,
pathways_3055,614,entrance_243,34,
pathways_3056,entrance_244,614,38,
pathways_3057,614,entrance_244,38,
pathways_3058,entrance_245,614,39,
pathways_3059,614,entrance_245,39,
pathways_3060,entrance_246,220,38,
pathways_3061,220,entrance_246,38,
pathways_3062,entrance_247,219,34,
pathways_3063,219,entrance_247,34,
pathways_3064,entrance_248,219,33,
pathways_3065,219,entrance_248,33,
pathways_3066,entrance_249,219,35,
pathways_3067,219,entrance_249,35,
pathways_3068,entrance_250,219,36,
pathways_3069,219,entrance_250,36,
pathways_3070,entrance_255,217,34,
pathways_3071,217,entrance_255,34,
pathways_3072,entrance_257,217,36,
pathways_3073,217,entrance_257,36,
pathways_3074,entrance_258,217,38,
pathways_3075,217,entrance_258,38,
pathways_3076,entrance_259,619,39,
pathways_3077,619,entrance_259,39,
pathways_3078,entrance_260,619,41,
pathways_3079,619,entrance_260,41,
pathways_3080,entrance_261,619,39,
pathways_3081,619,entrance_261,39,
pathways_3082,entrance_262,619,40,
pathways_3083,619,entrance_262,40,
pathways_3084,entrance_278,224,31,
pathways_3085,224,entrance_278,31,
pathways_3086,entrance_279,A07,51,
pathways_3087,A07,entrance_279,51,
pathways_3088,entrance_281,A10,46,
pathways_3089,A10,entrance_281,46,
pathways_3090,entrance_282,A10,33,
pathways_3091,A10,entrance_282,33,
pathways_3092,entrance_283,A07,49,
pathways_3093,A07,entrance_283,49,
pathways_3094,entrance_285,A07,38,
pathways_3095,A07,entrance_285,38,
pathways_3096,entrance_286,A07,41,
pathways_3097,A07,entrance_286,41,
pathways_3098,entrance_287,A10,44,
pathways_3099,A10,entrance_287,44,
pathways_3100,entrance_288,A07,44,
pathways_3101,A07,entrance_288,44,
pathways_3102,entrance_291,A07,43,
pathways_3103,A07,entrance_291,43,
pathways_3104,entrance_292,A07,40,
pathways_3105,A07,entrance_292,40,
pathways_3106,entrance_295,A06,47,
pathways_3107,A06,entrance_295,47,
pathways_3108,entrance_296,A06,48,
pathways_3109,A06,entrance_296,48,
pathways_3110,entrance_297,A06,49,
pathways_3111,A06,entrance_297,49,
pathways_3112,entrance_299,621,33,
pathways_3113,621,entrance_299,33,
pathways_3114,entrance_300,A06,60,
pathways_3115,A06,entrance_300,60,
pathways_3116,entrance_301,621,32,
pathways_3117,621,entrance_301,32,
pathways_3118,entrance_302,621,39,
pathways_3119,621,entrance_302,39,
pathways_3120,entrance_303,621,38,
pathways_3121,621,entrance_303,38,
pathways_3122,entrance_304,624,38,
pathways_3123,624,entrance_304,38,
pathways_3124,entrance_305,624,38,
pathways_3125,624,entrance_305,38,
pathways_3126,entrance_306,623,36,
pathways_3127,623,entrance_306,36,
pathways_3128,entrance_307,623,34,
pathways_3129,623,entrance_307,34,
pathways_3130,entrance_308,623,36,
pathways_3131,623,entrance_308,36,
pathways_3132,entrance_309,623,33,
pathways_3133,623,entrance_309,33,
pathways_3134,entrance_310,622,33,
pathways_3135,622,entrance_310,33,
pathways_3136,entrance_311,622,34,
pathways_3137,622,entrance_311,34,
pathways_3138,entrance_312,622,33,
pathways_3139,622,entrance_312,33,
pathways_3140,entrance_313,622,35,
pathways_3141,622,entrance_313,35,
pathways_3142,entrance_314,225,33,
pathways_3143,225,entrance_314,33,
pathways_3144,entrance_315,225,33,
pathways_3145,225,entrance_315,33,
pathways_3146,entrance_316,225,34,
pathways_3147,225,entrance_316,34,
pathways_3148,entrance_317,225,34,
pathways_3149,225,entrance_317,34,
pathways_3150,entrance_318,224,35,
pathways_3151,224,entrance_318,35,
pathways_3152,entrance_319,224,35,
pathways_3153,224,entrance_319,35,
pathways_3154,entrance_320,224,32,
pathways_3155,224,entrance_320,32,
pathways_3156,entrance_321,A14,50,
pathways_3157,A14,entrance_321,50,
pathways_3158,entrance_322,A14,49,
pathways_3159,A14,entrance_322,49,
pathways_3160,entrance_323,A14,47,
pathways_3161,A14,entrance_323,47,
pathways_3162,entrance_324,A14,44,
pathways_3163,A14,entrance_324,44,
pathways_3164,entrance_325,A14,41,
pathways_3165,A14,entrance_325,41,
pathways_3166,entrance_326,A14,43,
pathways_3167,A14,entrance_326,43,
pathways_3168,entrance_327,115,45,
pathways_3169,115,entrance_327,45,
pathways_3170,entrance_328,115,41,
pathways_3171,115,entrance_328,41,
pathways_3172,entrance_329,115,41,
pathways_3173,115,entrance_329,41,
pathways_3174,entrance_330,115,38,
pathways_3175,115,entrance_330,38,
pathways_3176,entrance_331,A15,41,
pathways_3177,A15,entrance_331,41,
pathways_3178,entrance_332,A15,34,
pathways_3179,A15,entrance_332,34,
pathways_3180,entrance_333,227,45,
pathways_3181,227,entrance_333,45,
pathways_3182,entrance_334,A15,40,
pathways_3183,A15,entrance_334,40,
pathways_3184,entrance_335,A15,34,
pathways_3185,A15,entrance_335,34,
pathways_3186,entrance_336,A15,39,
pathways_3187,A15,entrance_336,39,
pathways_3188,entrance_337,227,33,
pathways_3189,227,entrance_337,33,
pathways_3190,entrance_338,A15,36,
pathways_3191,A15,entrance_338,36,
pathways_3192,entrance_339,A15,48,
pathways_3193,A15,entrance_339,48,
pathways_3194,entrance_340,A15,49,
pathways_3195,A15,entrance_340,49,
pathways_3196,entrance_341,625,34,
pathways_3197,625,entrance_341,34,
pathways_3198,entrance_342,625,37,
pathways_3199,625,entrance_342,37,
pathways_3200,entrance_343,625,31,
pathways_3201,625,entrance_343,31,
pathways_3202,entrance_344,625,36,
pathways_3203,625,entrance_344,36,
pathways_3204,entrance_345,114,33,
pathways_3205,114,entrance_345,33,
pathways_3206,entrance_346,114,36,
pathways_3207,114,entrance_346,36,
pathways_3208,entrance_347,114,32,
pathways_3209,114,entrance_347,32,
pathways_3210,entrance_349,226,33,
pathways_3211,226,entrance_349,33,
pathways_3212,entrance_351,226,32,
pathways_3213,226,entrance_351,32,
pathways_3214,entrance_352,A21,54,
pathways_3215,A21,entrance_352,54,
pathways_3216,entrance_353,A21,44,
pathways_3217,A21,entrance_353,44,
pathways_3218,entrance_354,A21,41,
pathways_3219,A21,entrance_354,41,
pathways_3220,entrance_355,A21,47,
pathways_3221,A21,entrance_355,47,
pathways_3222,entrance_356,A20,45,
pathways_3223,A20,entrance_356,45,
pathways_3224,entrance_357,A20,44,
pathways_3225,A20,entrance_357,44,
pathways_3226,entrance_358,A20,40,
pathways_3227,A20,entrance_358,40,
pathways_3228,entrance_359,A20,35,
pathways_3229,A20,entrance_359,35,
pathways_3230,entrance_360,A20,48,
pathways_3231,A20,entrance_360,48,
pathways_3232,entrance_361,120,46,
pathways_3233,120,entrance_361,46,
pathways_3234,entrance_362,120,44,
pathways_3235,120,entrance_362,44,
pathways_3236,entrance_363,120,45,
pathways_3237,120,entrance_363,45,
pathways_3238,entrance_364,120,43,
pathways_3239,120,entrance_364,43,
pathways_3240,entrance_365,120,40,
pathways_3241,120,entrance_365,40,
pathways_3242,entrance_366,120,43,
pathways_3243,120,entrance_366,43,
pathways_3244,entrance_367,120,41,
pathways_3245,120,entrance_367,41,
pathways_3246,entrance_368,120,44,
pathways_3247,120,entrance_368,44,
pathways_3248,entrance_369,119,35,
pathways_3249,119,entrance_369,35,
pathways_3250,entrance_370,119,34,
pathways_3251,119,entrance_370,34,
pathways_3252,entrance_371,119,34,
pathways_3253,119,entrance_371,34,
pathways_3254,entrance_372,119,33,
pathways_3255,119,entrance_372,33,
pathways_3256,entrance_373,119,34,
pathways_3257,119,entrance_373,34,
pathways_3258,entrance_374,118,32,
pathways_3259,118,entrance_374,32,
pathways_3260,entrance_375,118,37,
pathways_3261,118,entrance_375,37,
pathways_3262,entrance_376,118,38,
pathways_3263,118,entrance_376,38,
pathways_3264,entrance_377,A17,36,
pathways_3265,A17,entrance_377,36,
pathways_3266,entrance_378,626,33,
pathways_3267,626,entrance_378,33,
pathways_3268,entrance_379,626,33,
pathways_3269,626,entrance_379,33,
pathways_3270,entrance_380,626,34,
pathways_3271,626,entrance_380,34,
pathways_3272,entrance_381,A16,47,
pathways_3273,A16,entrance_381,47,
pathways_3274,entrance_382,626,35,
pathways_3275,626,entrance_382,35,
pathways_3276,entrance_383,626,32,
pathways_3277,626,entrance_383,32,
pathways_3278,entrance_384,A16,42,
pathways_3279,A16,entrance_384,42,
pathways_3280,entrance_385,626,33,
pathways_3281,626,entrance_385,33,
pathways_3282,entrance_386,626,34,
pathways_3283,626,entrance_386,34,
pathways_3284,entrance_387,626,32,
pathways_3285,626,entrance_387,32,
pathways_3286,entrance_388,A16,47,
pathways_3287,A16,entrance_388,47,
pathways_3288,entrance_389,A16,43,
pathways_3289,A16,entrance_389,43,
pathways_3290,entrance_397,R13,44,
pathways_3291,R13,entrance_397,44,
pathways_3292,entrance_398,R13,43,
pathways_3293,R13,entrance_398,43,
pathways_3294,entrance_402,R13,43,
pathways_3295,R13,entrance_402,43,
pathways_3296,entrance_404,R13,44,
pathways_3297,R13,entrance_404,44,
pathways_3298,entrance_409,A19,34,
pathways_3299,A19,entrance_409,34,
pathways_3300,entrance_410,628,40,
pathways_3301,628,entrance_410,40,
pathways_3302,entrance_411,A19,44,
pathways_3303,A19,entrance_411,44,
pathways_3304,entrance_412,628,39,
pathways_3305,628,entrance_412,39,
pathways_3306,entrance_413,A19,50,
pathways_3307,A19,entrance_413,50,
pathways_3308,entrance_414,628,35,
pathways_3309,628,entrance_414,35,
pathways_3310,entrance_415,117,33,
pathways_3311,117,entrance_415,33,
pathways_3312,entrance_416,117,41,
pathways_3313,117,entrance_416,41,
pathways_3314,entrance_417,628,38,
pathways_3315,628,entrance_417,38,
pathways_3316,entrance_418,628,35,
pathways_3317,628,entrance_418,35,
pathways_3318,entrance_419,117,43,
pathways_3319,117,entrance_419,43,
pathways_3320,entrance_420,117,40,
pathways_3321,117,entrance_420,40,
pathways_3322,entrance_421,117,42,
pathways_3323,117,entrance_421,42,
pathways_3324,entrance_422,A18,34,
pathways_3325,A18,entrance_422,34,
pathways_3326,entrance_423,627,33,
pathways_3327,627,entrance_423,33,
pathways_3328,entrance_424,627,32,
pathways_3329,627,entrance_424,32,
pathways_3330,entrance_425,627,34,
pathways_3331,627,entrance_425,34,
pathways_3332,entrance_426,627,33,
pathways_3333,627,entrance_426,33,
pathways_3334,entrance_427,627,32,
pathways_3335,627,entrance_427,32,
pathways_3336,entrance_428,627,32,
pathways_3337,627,entrance_428,32,
pathways_3338,entrance_429,627,33,
pathways_3339,627,entrance_429,33,
pathways_3340,entrance_430,627,33,
pathways_3341,627,entrance_430,33,
pathways_3342,entrance_431,A17,44,
pathways_3343,A17,entrance_431,44,
pathways_3344,entrance_432,116,37,
pathways_3345,116,entrance_432,37,
pathways_3346,entrance_433,116,33,
pathways_3347,116,entrance_433,33,
pathways_3348,entrance_434,A17,42,
pathways_3349,A17,entrance_434,42,
pathways_3350,entrance_435,116,38,
pathways_3351,116,entrance_435,38,
pathways_3352,entrance_436,701,34,
pathways_3353,701,entrance_436,34,
pathways_3354,entrance_437,701,35,
pathways_3355,701,entrance_437,35,
pathways_3356,entrance_438,701,32,
pathways_3357,701,entrance_438,32,
pathways_3358,entrance_439,701,31,
pathways_3359,701,entrance_439,31,
pathways_3360,entrance_440,701,33,
pathways_3361,701,entrance_440,33,
pathways_3362,entrance_441,701,42,
pathways_3363,701,entrance_441,42,
pathways_3364,entrance_442,701,44,
pathways_3365,701,entrance_442,44,
pathways_3366,entrance_443,701,45,
pathways_3367,701,entrance_443,45,
pathways_3368,entrance_444,701,48,
pathways_3369,701,entrance_444,48,
pathways_3370,entrance_445,701,48,
pathways_3371,701,entrance_445,48,
pathways_3372,entrance_446,601,45,
pathways_3373,601,entrance_446,45,
pathways_3374,entrance_447,601,43,
pathways_3375,601,entrance_447,43,
pathways_3376,entrance_448,601,47,
pathways_3377,601,entrance_448,47,
pathways_3378,entrance_463,124,40,
pathways_3379,124,entrance_463,40,
pathways_3380,entrance_464,124,34,
pathways_3381,124,entrance_464,34,
pathways_3382,entrance_465,124,31,
pathways_3383,124,entrance_465,31,
pathways_3384,entrance_466,124,35,
pathways_3385,124,entrance_466,35,
pathways_3386,entrance_467,124,35,
pathways_3387,124,entrance_467,35,
pathways_3388,entrance_468,124,39,
pathways_3389,124,entrance_468,39,
pathways_3390,entrance_469,123,30,
pathways_3391,123,entrance_469,30,
pathways_3392,entrance_470,123,33,
pathways_3393,123,entrance_470,33,
pathways_3394,entrance_471,123,38,
pathways_3395,123,entrance_471,38,
pathways_3396,entrance_472,123,42,
pathways_3397,123,entrance_472,42,
pathways_3398,entrance_491,122,35,
pathways_3399,122,entrance_491,35,
pathways_3400,entrance_494,122,33,
pathways_3401,122,entrance_494,33,
pathways_3402,entrance_497,122,35,
pathways_3403,122,entrance_497,35,
pathways_3404,entrance_520,122,32,
pathways_3405,122,entrance_520,32,
pathways_3406,entrance_537,A22,45,
pathways_3407,A22,entrance_537,45,
pathways_3408,entrance_539,121,39,
pathways_3409,121,entrance_539,39,
pathways_3410,entrance_541,121,36,
pathways_3411,121,entrance_541,36,
pathways_3412,entrance_543,121,40,
pathways_3413,121,entrance_543,40,
pathways_3414,entrance_544,A22,42,
pathways_3415,A22,entrance_544,42,
pathways_3416,entrance_545,121,36,
pathways_3417,121,entrance_545,36,
pathways_3418,entrance_546,F12,43,
pathways_3419,F12,entrance_546,43,
pathways_3420,entrance_548,A22,47,
pathways_3421,A22,entrance_548,47,
pathways_3422,entrance_569,F12,36,
pathways_3423,F12,entrance_569,36,
pathways_3424,entrance_570,F12,36,
pathways_3425,F12,entrance_570,36,
pathways_3426,entrance_571,713,38,
pathways_3427,713,entrance_571,38,
pathways_3428,entrance_572,713,36,
pathways_3429,713,entrance_572,36,
pathways_3430,entrance_573,713,44,
pathways_3431,713,entrance_573,44,
pathways_3432,entrance_574,713,48,
pathways_3433,713,entrance_574,48,
pathways_3434,entrance_575,712,33,
pathways_3435,712,entrance_575,33,
pathways_3436,entrance_576,712,33,
pathways_3437,712,entrance_576,33,
pathways_3438,entrance_577,712,32,
pathways_3439,712,entrance_577,32,
pathways_3440,entrance_578,711,33,
pathways_3441,711,entrance_578,33,
pathways_3442,entrance_582,G16,44,
pathways_3443,G16,entrance_582,44,
pathways_3444,entrance_583,G16,45,
pathways_3445,G16,entrance_583,45,
pathways_3446,entrance_584,G18,43,
pathways_3447,G18,entrance_584,43,
pathways_3448,entrance_585,G18,45,
pathways_3449,G18,entrance_585,45,
pathways_3450,entrance_586,G18,45,
pathways_3451,G18,entrance_586,45,
pathways_3452,entrance_587,G18,46,
pathways_3453,G18,entrance_587,46,
pathways_3454,entrance_588,R03,47,
pathways_3455,R03,entrance_588,47,
pathways_3456,entrance_589,R03,48,
pathways_3457,R03,entrance_589,48,
pathways_3458,entrance_590,R01,34,
pathways_3459,R01,entrance_590,34,
pathways_3460,entrance_591,R01,34,
pathways_3461,R01,entrance_591,34,
pathways_3462,entrance_592,R01,32,
pathways_3463,R01,entrance_592,32,
pathways_3464,entrance_593,R01,33,
pathways_3465,R01,entrance_593,33,
pathways_3466,entrance_594,617,32,
pathways_3467,617,entrance_594,32,
pathways_3468,entrance_595,617,34,
pathways_3469,617,entrance_595,34,
pathways_3470,entrance_596,617,32,
pathways_3471,617,entrance_596,32,
pathways_3472,entrance_597,617,32,
pathways_3473,617,entrance_597,32,
pathways_3474,entrance_598,616,43,
pathways_3475,616,entrance_598,43,
pathways_3476,entrance_599,616,41,
pathways_3477,616,entrance_599,41,
pathways_3478,entrance_600,616,38,
pathways_3479,616,entrance_600,38,
pathways_3480,entrance_601,616,37,
pathways_3481,616,entrance_601,37,
pathways_3482,entrance_629,714,35,
pathways_3483,714,entrance_629,35,
pathways_3484,entrance_630,714,32,
pathways_3485,714,entrance_630,32,
pathways_3486,entrance_631,714,36,
pathways_3487,714,entrance_631,36,
pathways_3488,entrance_632,714,36,
pathways_3489,714,entrance_632,36,
pathways_3490,entrance_633,714,32,
pathways_3491,714,entrance_633,32,
pathways_3492,entrance_634,714,36,
pathways_3493,714,entrance_634,36,
pathways_3494,entrance_635,715,31,
pathways_3495,715,entrance_635,31,
pathways_3496,entrance_636,715,36,
pathways_3497,715,entrance_636,36,
pathways_3498,entrance_637,715,32,
pathways_3499,715,entrance_637,32,
pathways_3500,entrance_638,715,36,
pathways_3501,715,entrance_638,36,
pathways_3502,entrance_639,G20,50,
pathways_3503,G20,entrance_639,50,
pathways_3504,entrance_640,G20,44,
pathways_3505,G20,entrance_640,44,
pathways_3506,entrance_642,G19,36,
pathways_3507,G19,entrance_642,36,
pathways_3508,entrance_643,G19,33,
pathways_3509,G19,entrance_643,33,
pathways_3510,entrance_644,G19,57,
pathways_3511,G19,entrance_644,57,
pathways_3512,entrance_645,G19,62,
pathways_3513,G19,entrance_645,62,
pathways_3514,entrance_646,R05,31,
pathways_3515,R05,entrance_646,31,
pathways_3516,entrance_647,R05,32,
pathways_3517,R05,entrance_647,32,
pathways_3518,entrance_648,R05,38,
pathways_3519,R05,entrance_648,38,
pathways_3520,entrance_649,R04,31,
pathways_3521,R04,entrance_649,31,
pathways_3522,entrance_650,R04,32,
pathways_3523,R04,entrance_650,32,
pathways_3524,entrance_651,R04,35,
pathways_3525,R04,entrance_651,35,
pathways_3526,entrance_652,R04,36,
pathways_3527,R04,entrance_652,36,
pathways_3528,entrance_653,R03,31,
pathways_3529,R03,entrance_653,31,
pathways_3530,entrance_654,R03,32,
pathways_3531,R03,entrance_654,32,
pathways_3532,entrance_655,618,32,
pathways_3533,618,entrance_655,32,
pathways_3534,entrance_656,618,32,
pathways_3535,618,entrance_656,32,
pathways_3536,entrance_657,618,33,
pathways_3537,618,entrance_657,33,
pathways_3538,entrance_658,618,34,
pathways_3539,618,entrance_658,34,
pathways_3540,entrance_659,619,42,
pathways_3541,619,entrance_659,42,
pathways_3542,entrance_694,R18,34,
pathways_3543,R18,entrance_694,34,
pathways_3544,entrance_695,A27,59,
pathways_3545,A27,entrance_695,59,
pathways_3546,entrance_696,R18,34,
pathways_3547,R18,entrance_696,34,
pathways_3548,entrance_700,R18,34,
pathways_3549,R18,entrance_700,34,
pathways_3550,entrance_701,R18,37,
pathways_3551,R18,entrance_701,37,
pathways_3552,entrance_708,716,31,
pathways_3553,716,entrance_708,31,
pathways_3554,entrance_709,716,37,
pathways_3555,716,entrance_709,37,
pathways_3556,entrance_710,716,40,
pathways_3557,716,entrance_710,40,
pathways_3558,entrance_711,716,32,
pathways_3559,716,entrance_711,32,
pathways_3560,entrance_712,716,37,
pathways_3561,716,entrance_712,37,
pathways_3562,entrance_713,716,41,
pathways_3563,716,entrance_713,41,
pathways_3564,entrance_727,R06,38,
pathways_3565,R06,entrance_727,38,
pathways_3566,entrance_728,R06,37,
pathways_3567,R06,entrance_728,37,
pathways_3568,entrance_729,R06,32,
pathways_3569,R06,entrance_729,32,
pathways_3570,entrance_740,129,34,
pathways_3571,129,entrance_740,34,
pathways_3572,entrance_746,129,34,
pathways_3573,129,entrance_746,34,
pathways_3574,entrance_747,129,32,
pathways_3575,129,entrance_747,32,
pathways_3576,entrance_776,B04,38,
pathways_3577,B04,entrance_776,38,
pathways_3578,entrance_777,B04,34,
pathways_3579,B04,entrance_777,34,
pathways_3580,entrance_778,B04,33,
pathways_3581,B04,entrance_778,33,
pathways_3582,entrance_779,B04,41,
pathways_3583,B04,entrance_779,41,
pathways_3584,entrance_780,B04,36,
pathways_3585,B04,entrance_780,36,
pathways_3586,entrance_789,709,35,
pathways_3587,709,entrance_789,35,
pathways_3588,entrance_790,709,35,
pathways_3589,709,entrance_790,35,
pathways_3590,entrance_791,709,34,
pathways_3591,709,entrance_791,34,
pathways_3592,entrance_792,G13,44,
pathways_3593,G13,entrance_792,44,
pathways_3594,entrance_793,G13,43,
pathways_3595,G13,entrance_793,43,
pathways_3596,entrance_794,G13,43,
pathways_3597,G13,entrance_794,43,
pathways_3598,entrance_795,G13,48,
pathways_3599,G13,entrance_795,48,
pathways_3600,entrance_796,G13,44,
pathways_3601,G13,entrance_796,44,
pathways_3602,entrance_854,G12,39,
pathways_3603,G12,entrance_854,39,
pathways_3604,entrance_855,G12,37,
pathways_3605,G12,entrance_855,37,
pathways_3606,entrance_856,G12,49,
pathways_3607,G12,entrance_856,49,
pathways_3608,entrance_857,G12,52,
pathways_3609,G12,entrance_857,52,
pathways_3610,entrance_858,708,33,
pathways_3611,708,entrance_858,33,
pathways_3612,entrance_859,708,32,
pathways_3613,708,entrance_859,32,
pathways_3614,entrance_860,708,34,
pathways_3615,708,entrance_860,34,
pathways_3616,entrance_861,G12,47,
pathways_3617,G12,entrance_861,47,
pathways_3618,entrance_862,G11,52,
pathways_3619,G11,entrance_862,52,
pathways_3620,entrance_863,G11,43,
pathways_3621,G11,entrance_863,43,
pathways_3622,entrance_864,707,33,
pathways_3623,707,entrance_864,33,
pathways_3624,entrance_865,707,32,
pathways_3625,707,entrance_865,32,
pathways_3626,entrance_866,G11,40,
pathways_3627,G11,entrance_866,40,
pathways_3628,entrance_867,707,34,
pathways_3629,707,entrance_867,34,
pathways_3630,entrance_868,707,34,
pathways_3631,707,entrance_868,34,
pathways_3632,entrance_869,G11,36,
pathways_3633,G11,entrance_869,36,
pathways_3634,entrance_894,632,36,
pathways_3635,632,entrance_894,36,
pathways_3636,entrance_895,632,36,
pathways_3637,632,entrance_895,36,
pathways_3638,entrance_896,632,37,
pathways_3639,632,entrance_896,37,
pathways_3640,entrance_897,632,41,
pathways_3641,632,entrance_897,41,
pathways_3642,entrance_898,632,41,
pathways_3643,632,entrance_898,41,
pathways_3644,entrance_899,G09,41,
pathways_3645,G09,entrance_899,41,
pathways_3646,entrance_900,G09,45,
pathways_3647,G09,entrance_900,45,
pathways_3648,entrance_901,G09,40,
pathways_3649,G09,entrance_901,40,
pathways_3650,entrance_902,G09,42,
pathways_3651,G09,entrance_902,42,
pathways_3652,entrance_903,G10,59,
pathways_3653,G10,entrance_903,59,
pathways_3654,entrance_904,G10,57,
pathways_3655,G10,entrance_904,57,
pathways_3656,entrance_905,G10,35,
pathways_3657,G10,entrance_905,35,
pathways_3658,entrance_906,G10,43,
pathways_3659,G10,entrance_906,43,
pathways_3660,entrance_907,G10,35,
pathways_3661,G10,entrance_907,35,
pathways_3662,entrance_908,G10,45,
pathways_3663,G10,entrance_908,45,
pathways_3664,entrance_909,706,32,
pathways_3665,706,entrance_909,32,
pathways_3666,entrance_910,706,34,
pathways_3667,706,entrance_910,34,
pathways_3668,entrance_911,706,34,
pathways_3669,706,entrance_911,34,
pathways_3670,entrance_912,706,37,
pathways_3671,706,entrance_912,37,
pathways_3672,entrance_913,705,39,
pathways_3673,705,entrance_913,39,
pathways_3674,entrance_914,705,36,
pathways_3675,705,entrance_914,36,
pathways_3676,entrance_915,705,38,
pathways_3677,705,entrance_915,38,
pathways_3678,entrance_916,702,38,
pathways_3679,702,entrance_916,38,
pathways_3680,entrance_917,702,37,
pathways_3681,702,entrance_917,37,
pathways_3682,entrance_918,702,35,
pathways_3683,702,entrance_918,35,
pathways_3684,entrance_919,702,36,
pathways_3685,702,entrance_919,36,
pathways_3686,entrance_962,F14,46,
pathways_3687,F14,entrance_962,46,
pathways_3688,entrance_963,F14,43,
pathways_3689,F14,entrance_963,43,
pathways_3690,entrance_1002,L08,41,
pathways_3691,L08,entrance_1002,41,
pathways_3692,entrance_1003,L08,39,
pathways_3693,L08,entrance_1003,39,
pathways_3694,entrance_1004,L08,43,
pathways_3695,L08,entrance_1004,43,
pathways_3696,entrance_1005,L08,44,
pathways_3697,L08,entrance_1005,44,
pathways_3698,entrance_1006,G28,49,
pathways_3699,G28,entrance_1006,49,
pathways_3700,entrance_1007,G28,49,
pathways_3701,G28,entrance_1007,49,
pathways_3702,entrance_1008,G28,46,
pathways_3703,G28,entrance_1008,46,
pathways_3704,entrance_1009,G28,45,
pathways_3705,G28,entrance_1009,45,
pathways_3706,entrance_1010,G28,49,
pathways_3707,G28,entrance_1010,49,
pathways_3708,entrance_1011,G28,49,
pathways_3709,G28,entrance_1011,49,
pathways_3710,entrance_1012,G26,55,
pathways_3711,G26,entrance_1012,55,
pathways_3712,entrance_1013,G26,55,
pathways_3713,G26,entrance_1013,55,
pathways_3714,entrance_1014,G26,50,
pathways_3715,G26,entrance_1014,50,
pathways_3716,entrance_1015,G26,48,
pathways_3717,G26,entrance_1015,48,
pathways_3718,entrance_1016,G26,48,
pathways_3719,G26,entrance_1016,48,
pathways_3720,entrance_1020,721,38,
pathways_3721,721,entrance_1020,38,
pathways_3722,entrance_1022,721,38,
pathways_3723,721,entrance_1022,38,
pathways_3724,entrance_1025,B06,34,
pathways_3725,B06,entrance_1025,34,
pathways_3726,entrance_1026,F06,43,
pathways_3727,F06,entrance_1026,43,
pathways_3728,entrance_1027,F06,41,
pathways_3729,F06,entrance_1027,41,
pathways_3730,entrance_1028,F06,43,
pathways_3731,F06,entrance_1028,43,
pathways_3732,entrance_1029,F07,41,
pathways_3733,F07,entrance_1029,41,
pathways_3734,entrance_1030,F07,43,
pathways_3735,F07,entrance_1030,43,
pathways_3736,entrance_1031,F07,46,
pathways_3737,F07,entrance_1031,46,
pathways_3738,entrance_1032,G08,42,
pathways_3739,G08,entrance_1032,42,
pathways_3740,entrance_1033,G08,37,
pathways_3741,G08,entrance_1033,37,
pathways_3742,entrance_1034,G08,44,
pathways_3743,G08,entrance_1034,44,
pathways_3744,entrance_1035,G08,35,
pathways_3745,G08,entrance_1035,35,
pathways_3746,entrance_1036,G08,42,
pathways_3747,G08,entrance_1036,42,
pathways_3748,entrance_1092,F16,40,
pathways_3749,F16,entrance_1092,40,
pathways_3750,entrance_1093,F16,49,
pathways_3751,F16,entrance_1093,49,
pathways_3752,entrance_1094,F16,34,
pathways_3753,F16,entrance_1094,34,
pathways_3754,entrance_1095,F16,44,
pathways_3755,F16,entrance_1095,44,
pathways_3756,entrance_1102,L11,36,
pathways_3757,L11,entrance_1102,36,
pathways_3758,entrance_1103,L11,36,
